CAR_ID,品牌系列,巡航系统,辅助驾驶等级,卫星导航系统,导航路况信息显示,地图品牌,AR实景导航,并线辅助,车道保持辅助系统,车道居中保持,道路交通标识识别,自动泊车入位,自动变道辅助,匝道自动驶出(入),自动驾驶辅助路段,遥控泊车,方向盘离手检测,倒车车侧预警系统,记忆泊车,高精地图,循迹倒车,信号灯识别,起步提醒,辅助驾驶系统,代客泊车,夜视系统,远程召唤
68963,卡罗拉,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
63172,卡罗拉,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
63171,卡罗拉,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68951,锋兰达,(选配)全速自适应巡航,(选配)L2,,,,,,(选配),(选配),(选配),,,,,,,,,,,,,(选配)Toyota Safety Sense,,,
68930,锋兰达,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68932,锋兰达,,,,,,,,,,,,,,,,,,,,,,,,,,
68931,锋兰达,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68952,锋兰达,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68953,锋兰达,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
71236,锋兰达,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68950,锋兰达,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68933,锋兰达,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
71250,锋兰达,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68929,锋兰达,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
67133,格瑞维亚,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Pilot,,,
67129,格瑞维亚,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Pilot,,,
67130,格瑞维亚,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Pilot,,,
67131,格瑞维亚,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Pilot,,,
67132,格瑞维亚,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Pilot,,,
66456,格瑞维亚,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),,,,,,,,(标配),,,,,,(标配)Toyota Pilot,,,
67134,格瑞维亚,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Pilot,,,
68314,皇冠陆放,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Pilot,,,
68317,皇冠陆放,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Pilot,,,
67586,皇冠陆放,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Pilot,,,
68316,皇冠陆放,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Pilot,,,
68315,皇冠陆放,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),,,,,,,,(标配),,,,,,(标配)Toyota Pilot,,,
68318,皇冠陆放,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),,,,,,,,(标配),,,,,,(标配)Toyota Pilot,,,
63241,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
63020,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
64034,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68733,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
67632,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
64079,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
67628,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
63019,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
61460,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),,(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
62996,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),,(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68732,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),,(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68734,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),,(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68728,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),,(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
62733,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),,(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68729,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),,(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
62927,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),,(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
64033,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),,(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68723,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),,(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
62731,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),,(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
64032,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),,(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
64078,卡罗拉锐放,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),,(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68544,威兰达,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68541,威兰达,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68542,威兰达,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68539,威兰达,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68506,威兰达,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),,,,,,,,(标配),,,,,,(标配)Toyota Safety Sense,,,
68538,威兰达,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),,,,,,,,(标配),,,,,,(标配)Toyota Safety Sense,,,
68546,威兰达,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68540,威兰达,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68507,威兰达,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68545,威兰达,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),,,,,,,,(标配),,,,,,(标配)Toyota Safety Sense,,,
68543,威兰达,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),,,,,,,,(标配),,,,,,(标配)Toyota Safety Sense,,,
71586,铂智3X,,,(标配),(标配),(标配)高德,,,,,,,,,,,,,,,,,,,,,
71588,铂智3X,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Pilot,,,
71013,铂智3X,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Pilot,,,
68066,铂智3X,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),"(标配)城市路段,(标配)高速路段",(标配),(标配),(标配),(标配),,,,,(标配)Momenta 5.0,,,
71589,铂智3X,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Toyota Pilot,,,
71012,铂智3X,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),"(标配)城市路段,(标配)高速路段",(标配),(标配),(标配),(标配),,,,,(标配)Momenta 5.0,,,
71587,铂智3X,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(选配),(选配),(选配),"(选配)城市路段,(选配)高速路段",(选配),(选配),(标配),(选配),,,,,"(标配)Toyota Pilot,(选配)Momenta 5.0",,,
67982,皇冠(进口),(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Toyota Pilot,,,
67981,皇冠(进口),(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),(标配),,,,(标配),,(标配),,,,,,(标配)Toyota Pilot,,,
63539,埃尔法,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),(标配),,,,,,,,
71307,埃尔法,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),(标配),,,,,,,,
71306,埃尔法,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),(标配),,,,,,,,
63540,埃尔法,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),(标配),,,,,,,,
66667,雷凌,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68949,雷凌,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
62134,雷凌,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68947,雷凌,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
62136,雷凌,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
60635,雷凌,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68948,雷凌,,,,,,,,,,,,,,,,,,,,,,,,,,
60634,雷凌,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
67326,雷凌,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
67325,雷凌,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
62133,雷凌,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
62135,雷凌,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
62132,雷凌,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
63227,凌放HARRIER,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68447,凌放HARRIER,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68441,凌放HARRIER,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
63230,凌放HARRIER,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68442,凌放HARRIER,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
63231,凌放HARRIER,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),,,,,,,,(标配),,,,,,(标配)Toyota Safety Sense,,,
68446,凌放HARRIER,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
63228,凌放HARRIER,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68443,凌放HARRIER,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68444,凌放HARRIER,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
63225,凌放HARRIER,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
63229,凌放HARRIER,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
63226,凌放HARRIER,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
63232,凌放HARRIER,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
61459,凌放HARRIER,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),,,,,,,,(标配),,,,,,(标配)Toyota Safety Sense,,,
61121,皇冠SportCross,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,,,,
60295,皇冠SportCross,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),(标配),,,,(标配),,(标配),(标配),,,,,,,,
66470,丰田bZ3,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(选配),(标配),(标配),(标配),,,,,,,(选配),,,,,,(标配)Toyota Safety Sense,,,
66581,丰田bZ3,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(选配),(标配),(标配),(标配),,,,,,,(选配),,,,,,(标配)Toyota Safety Sense,,,
66582,丰田bZ3,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Toyota Safety Sense,,,
62004,威飒,(标配)全速自适应巡航,(标配)L2,,,(标配)百度,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
62008,威飒,(标配)全速自适应巡航,(标配)L2,,,(标配)百度,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68795,威飒,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68793,威飒,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68792,威飒,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),,,,,,,,(标配),,,,,,(标配)Toyota Safety Sense,,,
62005,威飒,(标配)全速自适应巡航,(标配)L2,,,(标配)百度,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68797,威飒,(标配)全速自适应巡航,(标配)L2,,,(标配)百度,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68618,威飒,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
61995,威飒,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68799,威飒,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),,,,,,,,(标配),,,,,,(标配)Toyota Safety Sense,,,
61996,威飒,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
62007,威飒,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68794,威飒,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
62009,威飒,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),,,,,,,,(标配),,,,,,(标配)Toyota Safety Sense,,,
68798,威飒,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68612,威飒,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
68796,威飒,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),,,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
62006,威飒,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),,,,,,,,(标配),,,,,,(标配)Toyota Safety Sense,,,
71299,威尔法,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,,(标配),,,,,(标配)Toyota Safety Sense,,,
71298,威尔法,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,,(标配),,,,,(标配)Toyota Safety Sense,,,
63535,威尔法,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,,(标配),,,,,(标配)Toyota Safety Sense,,,
63534,威尔法,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,,(标配),,,,,(标配)Toyota Safety Sense,,,
54680,丰田86,(标配)定速巡航,,,,,,(标配),,,,,,,,,,(标配),,,,,,,,,
60398,丰田86,(标配)定速巡航,,,,,,(标配),,,,,,,,,,(标配),,,,,,,,,
58313,丰田86,(标配)全速自适应巡航,,,,,,(标配),,,,,,,,,,(标配),,,,,,(标配)EyeSight视驭,,,
65874,铂智4X,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
70807,铂智4X,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Toyota Safety Sense,,,
70805,铂智4X,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),,,,,,(标配),,,,,,(标配)Toyota Safety Sense,,,
65872,铂智4X,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),,,,,,(标配),,,,,,(标配)Toyota Safety Sense,,,
70808,铂智4X,(标配)全速自适应巡航,(标配)L2,,,,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
70806,铂智4X,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Toyota Safety Sense,,,
65875,铂智4X,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),,,,,,(标配),,,,,,(标配)Toyota Safety Sense,,,
65873,铂智4X,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),,,,,,(标配),,,,,,(标配)Toyota Safety Sense,,,
64037,亚洲狮,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
61892,亚洲狮,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Toyota Safety Sense,,,
