CAR_ID,品牌系列,前制动器类型,后制动器类型,驻车制动类型,前轮胎规格,后轮胎规格,备胎规格,备胎放置方式
71299,威尔法,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/55 R19,(标配)225/55 R19,(标配)非全尺寸,
71298,威尔法,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/55 R19,(标配)225/55 R19,(标配)非全尺寸,
63535,威尔法,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/55 R19,(标配)225/55 R19,(标配)非全尺寸,
63534,威尔法,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/55 R19,(标配)225/55 R19,(标配)非全尺寸,
54680,丰田86,(标配)通风盘式,(标配)通风盘式,(标配)手刹,(标配)215/40 R18,(标配)215/40 R18,(标配)补胎工具,
60398,丰田86,(标配)通风盘式,(标配)通风盘式,(标配)手刹,(标配)215/40 R18,(标配)215/40 R18,(标配)补胎工具,
58313,丰田86,(标配)通风盘式,(标配)通风盘式,(标配)手刹,(标配)215/40 R18,(标配)215/40 R18,(标配)补胎工具,
65874,铂智4X,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/60 R18,(标配)235/60 R18,(标配)补胎工具,
70807,铂智4X,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/60 R18,(标配)235/60 R18,(标配)补胎工具,
70805,铂智4X,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/60 R18,(标配)235/60 R18,(标配)补胎工具,
65872,铂智4X,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/60 R18,(标配)235/60 R18,(标配)补胎工具,
70808,铂智4X,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/60 R18,(标配)235/60 R18,(标配)补胎工具,
70806,铂智4X,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/60 R18,(标配)235/60 R18,(标配)补胎工具,
65875,铂智4X,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/60 R18,(标配)235/60 R18,(标配)补胎工具,
65873,铂智4X,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/60 R18,(标配)235/60 R18,(标配)补胎工具,
64037,亚洲狮,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R16,(标配)205/55 R16,(标配)非全尺寸,
61892,亚洲狮,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R17,(标配)225/45 R17,(标配)非全尺寸,
63250,亚洲狮,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/40 R18,(标配)225/40 R18,(标配)非全尺寸,
63249,亚洲狮,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R16,(标配)205/55 R16,(标配)非全尺寸,
64036,亚洲狮,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R16,(标配)205/55 R16,(标配)非全尺寸,
63251,亚洲狮,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R17,(标配)225/45 R17,(标配)非全尺寸,
63248,亚洲狮,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R17,(标配)225/45 R17,(标配)非全尺寸,
63244,亚洲狮,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/40 R18,(标配)225/40 R18,(标配)非全尺寸,
63836,凌尚,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R16,(标配)205/55 R16,"(标配)非全尺寸,(选配)补胎工具",(标配)后备厢内
69027,凌尚,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R17,(标配)225/45 R17,"(标配)非全尺寸,(选配)补胎工具",(标配)后备厢内
62159,凌尚,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R17,(标配)225/45 R17,"(标配)非全尺寸,(选配)补胎工具",(标配)后备厢内
61105,凌尚,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R16,(标配)205/55 R16,"(标配)非全尺寸,(选配)补胎工具",(标配)后备厢内
62158,凌尚,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R17,(标配)225/45 R17,"(标配)非全尺寸,(选配)补胎工具",(标配)后备厢内
63835,凌尚,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R17,(标配)225/45 R17,"(标配)非全尺寸,(选配)补胎工具",(标配)后备厢内
69032,凌尚,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R16,(标配)205/55 R16,(标配)非全尺寸,
69030,凌尚,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R17,(标配)225/45 R17,(标配)非全尺寸,
69031,凌尚,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R17,(标配)225/45 R17,(标配)非全尺寸,
62160,凌尚,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R16,(标配)205/55 R16,(标配)非全尺寸,
69028,凌尚,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R17,(标配)225/45 R17,(标配)非全尺寸,
69029,凌尚,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R17,(标配)225/45 R17,(标配)非全尺寸,
61998,丰田C-HR,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
61997,丰田C-HR,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
62002,丰田C-HR,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
62000,丰田C-HR,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
61999,丰田C-HR,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
62003,丰田C-HR,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
62001,丰田C-HR,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
59174,SUPRA,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)255/40 R18,(标配)275/40 R18,(标配)无,
59175,SUPRA,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)255/35 R19,(标配)275/35 R19,(标配)无,
69868,RAV4荣放双擎E+,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/60 R18,(标配)225/60 R18,(标配)非全尺寸,(标配)后备厢内
69870,RAV4荣放双擎E+,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/55 R19,(标配)235/55 R19,(标配)非全尺寸,(标配)后备厢内
63240,奕泽IZOA,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
63233,奕泽IZOA,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
62891,奕泽IZOA,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
63238,奕泽IZOA,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
63234,奕泽IZOA,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
63235,奕泽IZOA,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
63237,奕泽IZOA,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
63236,奕泽IZOA,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
63239,奕泽IZOA,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
59751,Mirai,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/45 R20,(标配)245/45 R20,(标配)无,
56233,一汽丰田bZ4X,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/60 R18,(标配)235/60 R18,(标配)补胎工具,
56475,一汽丰田bZ4X,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/60 R18,(标配)235/60 R18,(标配)补胎工具,
56849,一汽丰田bZ4X,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/60 R18,(标配)235/60 R18,(标配)补胎工具,
56067,一汽丰田bZ4X,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/60 R18,(标配)235/60 R18,(标配)补胎工具,
56850,一汽丰田bZ4X,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/50 R20,(标配)235/50 R20,(标配)补胎工具,
1009302,柯斯达,(标配)盘式,(标配)盘式,,,,,
1009303,柯斯达,(标配)盘式,(标配)盘式,,,,,
1009297,柯斯达,(标配)盘式,(标配)盘式,,,,,
1009301,柯斯达,(标配)盘式,(标配)盘式,,,,,
1009298,柯斯达,(标配)盘式,(标配)盘式,,,,,
1009300,柯斯达,(标配)盘式,(标配)盘式,,,,,
1009299,柯斯达,(标配)盘式,(标配)盘式,,,,,
68623,威兰达新能源,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/60 R18,(标配)225/60 R18,(标配)非全尺寸,(标配)后备厢内
68622,威兰达新能源,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/55 R19,(标配)235/55 R19,(标配)非全尺寸,(标配)后备厢内
68621,威兰达新能源,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/55 R19,(标配)235/55 R19,(标配)非全尺寸,(标配)后备厢内
70546,别克GL8,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)无,
70566,别克GL8,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)无,
58896,别克GL8,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)无,
71145,别克GL8,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)无,
58892,别克GL8,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)无,
68748,别克GL8,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)无,
71144,别克GL8,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/60 R17,(标配)225/60 R17,(标配)非全尺寸,
72327,别克GL8,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/60 R17,(标配)225/60 R17,(标配)非全尺寸,
59916,别克GL8,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/60 R17,(标配)225/60 R17,(标配)非全尺寸,
58893,别克GL8,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/60 R17,(标配)225/60 R17,(标配)非全尺寸,
61172,别克GL8,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)无,
61173,别克GL8,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)无,
72022,君威,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R17,(标配)225/55 R17,"(选配)非全尺寸,(选配)补胎工具",
72021,君威,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/45 R18,(标配)245/45 R18,"(选配)非全尺寸,(选配)补胎工具",
66527,昂科威Plus,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/55 R18,(标配)235/55 R18,(标配)非全尺寸,(标配)后备厢内
71074,昂科威Plus,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/55 R18,(标配)235/55 R18,(标配)非全尺寸,(标配)后备厢内
68661,昂科威Plus,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/45 R20,(标配)245/45 R20,(标配)无,
68254,昂科威Plus,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/55 R18,(标配)235/55 R18,(标配)非全尺寸,(标配)后备厢内
70952,昂科威Plus,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/55 R18,(标配)235/55 R18,(标配)非全尺寸,(标配)后备厢内
71075,昂科威Plus,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/45 R20,(标配)245/45 R20,(标配)无,
70529,君越,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)补胎工具,
63072,君越,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/45 R19,(标配)245/45 R19,(标配)无,
64261,君越,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)非全尺寸,
67758,君越,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/45 R19,(标配)245/45 R19,(标配)无,
67759,君越,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/60 R17,(标配)225/60 R17,(标配)非全尺寸,
70550,君越,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)非全尺寸,
67332,昂科威S,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/55 R18,(标配)235/55 R18,(标配)补胎工具,
67333,昂科威S,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/55 R18,(标配)235/55 R18,(标配)补胎工具,
71920,昂科威S,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/55 R18,(标配)235/55 R18,(标配)补胎工具,
67324,昂科威S,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/55 R18,(标配)235/55 R18,(标配)非全尺寸,(标配)后备厢内
72212,昂科威S,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/45 R20,(标配)245/45 R20,(标配)无,
67969,别克GL8新能源,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)无,
67915,别克GL8新能源,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)无,
67943,别克GL8新能源,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)无,
67968,别克GL8新能源,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)无,
60048,威朗,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R16,(标配)205/55 R16,(标配)非全尺寸,
60046,威朗,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R16,(标配)205/55 R16,(标配)非全尺寸,
59896,威朗,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R16,(标配)205/55 R16,(标配)非全尺寸,
60047,威朗,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R16,(标配)205/55 R16,(标配)非全尺寸,
70464,世纪,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/60 R18,(标配)225/60 R18,,
70465,世纪,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/55 R19,(标配)225/55 R19,,
70463,世纪,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/55 R19,(标配)225/55 R19,,
70631,世纪,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/55 R19,(标配)225/55 R19,,
52030,昂科旗,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/55 R20,(标配)235/55 R20,(标配)非全尺寸,
58458,昂科旗,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/55 R20,(标配)235/55 R20,(标配)非全尺寸,
52033,昂科旗,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/55 R20,(标配)235/55 R20,(标配)非全尺寸,
52032,昂科旗,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/55 R20,(标配)235/55 R20,(标配)非全尺寸,
52029,昂科旗,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
62478,别克E5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/60 R18,(标配)245/60 R18,(标配)补胎工具,
68969,别克E5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/50 R20,(标配)245/50 R20,(标配)补胎工具,
65330,别克E5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/60 R18,(标配)245/60 R18,(标配)补胎工具,
60605,别克E5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/50 R20,(标配)245/50 R20,(标配)补胎工具,
66832,别克E5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/50 R20,(标配)245/50 R20,(标配)补胎工具,
64349,昂科拉PLUS,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/60 R17,(标配)225/60 R17,(标配)非全尺寸,
60604,昂科拉PLUS,(标配)通风盘式,(标配)盘式,(标配)电子驻车,"(标配)225/60 R17,(选配)225/55 R18","(标配)225/60 R17,(选配)225/55 R18",(标配)非全尺寸,
68957,微蓝6,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/55 R17,(标配)215/55 R17,(标配)无,
68958,微蓝6,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/55 R17,(标配)215/55 R17,(标配)无,
68668,微蓝6,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/55 R17,(标配)215/55 R17,(标配)无,
65234,微蓝6,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/55 R17,(标配)215/55 R17,(标配)无,
65235,微蓝6,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/55 R17,(标配)215/55 R17,(标配)无,
63393,别克E4,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/55 R19,(标配)245/55 R19,(标配)补胎工具,
63391,别克E4,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/55 R19,(标配)245/55 R19,(标配)补胎工具,
61260,别克E4,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/50 R20,(标配)245/50 R20,(标配)补胎工具,
63392,别克E4,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/50 R20,(标配)245/50 R20,(标配)补胎工具,
59725,昂扬,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/60 R17,(标配)225/60 R17,(标配)非全尺寸,
57572,昂扬,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)非全尺寸,
59552,昂扬,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)非全尺寸,
58994,昂扬,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)非全尺寸,
65768,小米SU7,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)245/40 R20",(标配)无,
59881,小米SU7,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)245/40 R20",(标配)无,
