CAR_ID,品牌系列,驾驶模式切换,发动机启停技术,自动驻车,上坡辅助,陡坡缓降,可变悬架功能,可变转向比,能量回收系统,空气悬架,整体主动转向系统,魔毯智能悬架,单踏板模式,电磁感应悬架
69769,红旗E-HS9,"(标配)运动,(标配)标准/舒适,(标配)越野,(标配)雪地",,(标配),(标配),(标配),"(选配)悬架软硬调节,(选配)悬架高低调节",,(标配),(选配),,,,
67055,红旗E-HS9,"(标配)运动,(标配)标准/舒适,(标配)越野,(标配)雪地",,(标配),(标配),(标配),"(选配)悬架软硬调节,(选配)悬架高低调节",,(标配),(选配),,,,
69767,红旗E-HS9,"(标配)运动,(标配)标准/舒适,(标配)越野,(标配)雪地",,(标配),(标配),(标配),"(标配)悬架软硬调节,(标配)悬架高低调节",,(标配),(标配),,,,
67053,红旗E-HS9,"(标配)运动,(标配)标准/舒适,(标配)越野,(标配)雪地",,(标配),(标配),(标配),"(标配)悬架软硬调节,(标配)悬架高低调节",,(标配),(标配),,,,
67489,红旗HQ9 PHEV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
64594,红旗HQ9 PHEV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
67490,红旗HQ9 PHEV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
67297,红旗EH7,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地,(标配)自定义/个性化",,(标配),(标配),,,(标配),(标配),,,,,
69710,红旗EH7,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地,(标配)自定义/个性化",,(标配),(标配),,,(标配),(标配),,,,,
69709,红旗EH7,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地,(标配)自定义/个性化",,(标配),(标配),,,(标配),(标配),,,,,
66954,红旗EH7,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地,(标配)自定义/个性化",,(标配),(标配),,,(标配),(标配),,,,,
67298,红旗EH7,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地,(标配)自定义/个性化",,(标配),(标配),,(标配)悬架软硬调节,(标配),(标配),,,,,
65254,红旗EH7,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地,(标配)自定义/个性化",,(标配),(标配),,,(标配),(标配),,,,,
69713,红旗EH7,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地,(标配)自定义/个性化",,(标配),(标配),,,(标配),(标配),,,,,
65253,红旗EH7,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地,(标配)自定义/个性化",,(标配),(标配),,,(标配),(标配),,,,,
69711,红旗EH7,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地,(标配)自定义/个性化",,(标配),(标配),,,(标配),(标配),,,,,
69712,红旗EH7,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地,(标配)自定义/个性化",,(标配),(标配),,(标配)悬架软硬调节,(标配),(标配),,,,,
1020495,红旗国悦新能源,"(标配)运动,(标配)经济,(标配)标准/舒适",,,,,,,,,,,,
1020496,红旗国悦新能源,"(标配)运动,(标配)经济,(标配)标准/舒适",,,,,,,,,,,,
66312,凯美瑞,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,,(标配),,,,,
67022,凯美瑞,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,,(标配),,,,,
71194,凯美瑞,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,,(标配),,,,,
66314,凯美瑞,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,,(标配),,,,,
67023,凯美瑞,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,,(标配),,,,,
71005,凯美瑞,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,,(标配),,,,,
66313,凯美瑞,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,,(标配),,,,,
66310,凯美瑞,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,,(标配),,,,,
65877,凯美瑞,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,,(标配),,,,,
66311,凯美瑞,,(标配),(标配),(标配),,,,,,,,,
65749,凯美瑞,,(标配),(标配),(标配),,,,,,,,,
65878,凯美瑞,,(标配),(标配),(标配),,,,,,,,,
72518,凯美瑞,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,,,,,,,,
65938,凯美瑞,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,,(标配),,,,,
66647,凯美瑞,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,,(标配),,,,,
72519,凯美瑞,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,,(标配),,,,,
67254,赛那SIENNA,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
67252,赛那SIENNA,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
66455,赛那SIENNA,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
67256,赛那SIENNA,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
67257,赛那SIENNA,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
67251,赛那SIENNA,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
67253,赛那SIENNA,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
67930,赛那SIENNA,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
67255,赛那SIENNA,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
68219,汉兰达,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
68216,汉兰达,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
68555,汉兰达,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
68218,汉兰达,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
68217,汉兰达,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
68554,汉兰达,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
68556,汉兰达,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
68215,汉兰达,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
68553,汉兰达,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)雪地",(标配),(标配),(标配),(标配),,,,,,,,
68220,汉兰达,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)雪地",(标配),(标配),(标配),(标配),,,,,,,,
68221,汉兰达,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)雪地",(标配),(标配),(标配),(标配),,,,,,,,
68453,RAV4荣放,"(标配)运动,(标配)经济,(标配)标准/舒适",(标配),(标配),(标配),,,,,,,,,
68451,RAV4荣放,"(标配)运动,(标配)经济,(标配)标准/舒适",(标配),(标配),(标配),,,,,,,,,
68450,RAV4荣放,"(标配)运动,(标配)经济,(标配)标准/舒适",(标配),(标配),(标配),,,,,,,,,
68454,RAV4荣放,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)雪地",(标配),(标配),(标配),,,,,,,,,
68449,RAV4荣放,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)雪地",(标配),(标配),(标配),(标配),,,,,,,,
68456,RAV4荣放,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
68457,RAV4荣放,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
71930,普拉多,,,(标配),(标配),,,,,,,,,
66837,普拉多,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,,,,,,
71959,普拉多,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),(标配),,,,,,,,
66898,普拉多,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),(标配),,,,,,,,
64019,普拉多,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),(标配),(标配)悬架软硬调节,,,,,,,
71958,普拉多,,,(标配),(标配),,,,,,,,,
66836,普拉多,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,,,,,,
71960,普拉多,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,,,,,,
66838,普拉多,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),(标配),,,,,,,,
67204,亚洲龙,,(标配),(标配),(标配),,,,,,,,,
68975,亚洲龙,,(标配),(标配),(标配),,,,,,,,,
68974,亚洲龙,,(标配),(标配),(标配),,,,,,,,,
68978,亚洲龙,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,,(标配),,,,,
67206,亚洲龙,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,,(标配),,,,,
68977,亚洲龙,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,,(标配),,,,,
68976,亚洲龙,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,,(标配),,,,,
68979,亚洲龙,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,,(标配),,,,,
67205,亚洲龙,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,,(标配),,,,,
63170,卡罗拉,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
63173,卡罗拉,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
68964,卡罗拉,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
63177,卡罗拉,(标配)运动,(标配),(标配),(标配),,,,,,,,,
63175,卡罗拉,(标配)运动,(标配),(标配),(标配),,,,,,,,,
67629,卡罗拉,(标配)运动,,(标配),(标配),,,,,,,,,
67631,卡罗拉,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
67630,卡罗拉,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
63174,卡罗拉,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
60976,卡罗拉,(标配)运动,(标配),(标配),(标配),,,,,,,,,
63176,卡罗拉,(标配)运动,(标配),(标配),(标配),,,,,,,,,
68962,卡罗拉,(标配)运动,,(标配),(标配),,,,,,,,,
68963,卡罗拉,(标配)运动,,(标配),(标配),,,,,,,,,
63172,卡罗拉,(标配)运动,,(标配),(标配),,,,,,,,,
63171,卡罗拉,(标配)运动,,(标配),(标配),,,,,,,,,
68951,锋兰达,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,,,,,,,
68930,锋兰达,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,,,,,,,
68932,锋兰达,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,,,,,,,
68931,锋兰达,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,,,,,,,
68952,锋兰达,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,,,,,,,
68953,锋兰达,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,,,,,,,
71236,锋兰达,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,,,,,,,
68950,锋兰达,(标配)运动,,(标配),(标配),,,,(标配),,,,,
68933,锋兰达,(标配)运动,,(标配),(标配),,,,(标配),,,,,
71250,锋兰达,(标配)运动,,(标配),(标配),,,,(标配),,,,,
68929,锋兰达,(标配)运动,,(标配),(标配),,,,(标配),,,,,
67133,格瑞维亚,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
67129,格瑞维亚,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
67130,格瑞维亚,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
67131,格瑞维亚,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
67132,格瑞维亚,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
66456,格瑞维亚,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
67134,格瑞维亚,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
68314,皇冠陆放,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)雪地",(标配),(标配),(标配),(标配),,,,,,,,
68317,皇冠陆放,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)雪地",(标配),(标配),(标配),(标配),,,,,,,,
67586,皇冠陆放,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
68316,皇冠陆放,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
68315,皇冠陆放,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
68318,皇冠陆放,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
63241,卡罗拉锐放,(标配)运动,,(标配),(标配),,,,,,,,,
63020,卡罗拉锐放,(标配)运动,,(标配),(标配),,,,,,,,,
64034,卡罗拉锐放,(标配)运动,,(标配),(标配),,,,,,,,,
68733,卡罗拉锐放,(标配)运动,,(标配),(标配),,,,,,,,,
67632,卡罗拉锐放,(标配)运动,(标配),(标配),(标配),,,,,,,,,
64079,卡罗拉锐放,(标配)运动,(标配),(标配),(标配),,,,,,,,,
67628,卡罗拉锐放,(标配)运动,(标配),(标配),(标配),,,,,,,,,
63019,卡罗拉锐放,(标配)运动,(标配),(标配),(标配),,,,,,,,,
61460,卡罗拉锐放,(标配)运动,,(标配),(标配),,,,,,,,,
62996,卡罗拉锐放,(标配)运动,,(标配),(标配),,,,,,,,,
68732,卡罗拉锐放,(标配)运动,,(标配),(标配),,,,,,,,,
68734,卡罗拉锐放,(标配)运动,,(标配),(标配),,,,,,,,,
68728,卡罗拉锐放,(标配)运动,,(标配),(标配),,,,,,,,,
62733,卡罗拉锐放,(标配)运动,,(标配),(标配),,,,,,,,,
68729,卡罗拉锐放,(标配)运动,(标配),(标配),(标配),,,,,,,,,
62927,卡罗拉锐放,(标配)运动,(标配),(标配),(标配),,,,,,,,,
64033,卡罗拉锐放,(标配)运动,(标配),(标配),(标配),,,,,,,,,
68723,卡罗拉锐放,(标配)运动,(标配),(标配),(标配),,,,,,,,,
62731,卡罗拉锐放,(标配)运动,(标配),(标配),(标配),,,,,,,,,
64032,卡罗拉锐放,(标配)运动,(标配),(标配),(标配),,,,,,,,,
64078,卡罗拉锐放,(标配)运动,(标配),(标配),(标配),,,,,,,,,
68544,威兰达,"(标配)运动,(标配)经济,(标配)标准/舒适",(标配),(标配),(标配),,,,,,,,,
68541,威兰达,"(标配)运动,(标配)经济,(标配)标准/舒适",(标配),(标配),(标配),,,,,,,,,
68542,威兰达,"(标配)运动,(标配)经济,(标配)标准/舒适",(标配),(标配),(标配),,,,,,,,,
68539,威兰达,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)雪地",(标配),(标配),(标配),,,,,,,,,
68506,威兰达,"(标配)运动,(标配)经济,(标配)标准/舒适",(标配),(标配),(标配),,,,,,,,,
68538,威兰达,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)雪地",(标配),(标配),(标配),(标配),,,,,,,,
68546,威兰达,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
68540,威兰达,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
68507,威兰达,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
68545,威兰达,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
68543,威兰达,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
71586,铂智3X,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),(标配),,,(标配),,,,,
71588,铂智3X,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),(标配),,,(标配),,,,,
71013,铂智3X,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),(标配),,,(标配),,,,,
68066,铂智3X,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),(标配),,,(标配),,,,,
71589,铂智3X,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),(标配),,,(标配),,,,,
71012,铂智3X,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),(标配),,,(标配),,,,,
71587,铂智3X,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),(标配),,,(标配),,,,,
67982,皇冠(进口),"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,(标配)悬架软硬调节,,,,,,,
67981,皇冠(进口),"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,(标配)悬架软硬调节,,,,,,,
63539,埃尔法,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
71307,埃尔法,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
71306,埃尔法,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
63540,埃尔法,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
66667,雷凌,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
68949,雷凌,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
