CAR_ID,品牌系列,天窗类型,前/后电动车窗,车窗一键升降功能,车窗防夹手功能,侧窗多层隔音玻璃,后风挡遮阳帘,后排侧窗遮阳帘,车内化妆镜,后雨刷,感应雨刷功能,后排侧隐私玻璃,可加热喷水嘴,星空天窗,光感天幕
69032,凌尚,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
69030,凌尚,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
69031,凌尚,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
62160,凌尚,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
69028,凌尚,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
69029,凌尚,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
61998,丰田C-HR,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
61997,丰田C-HR,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
62002,丰田C-HR,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
62000,丰田C-HR,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
61999,丰田C-HR,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
62003,丰田C-HR,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
62001,丰田C-HR,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
59174,SUPRA,,前(标配) / 后-,(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
59175,SUPRA,,前(标配) / 后-,(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
69868,RAV4荣放双擎E+,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
69870,RAV4荣放双擎E+,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
63240,奕泽IZOA,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
63233,奕泽IZOA,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
62891,奕泽IZOA,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
63238,奕泽IZOA,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
63234,奕泽IZOA,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
63235,奕泽IZOA,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
63237,奕泽IZOA,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
63236,奕泽IZOA,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
63239,奕泽IZOA,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
59751,Mirai,,前(标配) / 后(标配),(标配)全车,(标配),,(标配),(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
56233,一汽丰田bZ4X,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,,,,,
56475,一汽丰田bZ4X,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,,,,,
56849,一汽丰田bZ4X,(标配)分段式不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
56067,一汽丰田bZ4X,(标配)分段式不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
56850,一汽丰田bZ4X,(标配)分段式不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
1009302,柯斯达,,,,,,,,,,,,,,
1009303,柯斯达,,,,,,,,,(标配),,,,,
1009297,柯斯达,,,,,,,,,(标配),,,,,
1009301,柯斯达,,,,,,,,,(标配),,,,,
1009298,柯斯达,,,,,,,,,(标配),,(标配),,,
1009300,柯斯达,,,,,,,,,(标配),,(标配),,,
1009299,柯斯达,,,,,,,,,(标配),,(标配),,,
68623,威兰达新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
68622,威兰达新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
68621,威兰达新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
70546,别克GL8,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
70566,别克GL8,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
58896,别克GL8,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71145,别克GL8,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
58892,别克GL8,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
68748,别克GL8,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71144,别克GL8,,前(标配) / 后(标配),(标配)驾驶位,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
72327,别克GL8,,前(标配) / 后(标配),(标配)驾驶位,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
59916,别克GL8,(标配)电动天窗,前(标配) / 后(标配),(标配)驾驶位,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
58893,别克GL8,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)驾驶位,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
61172,别克GL8,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
61173,别克GL8,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
72022,君威,(标配)电动天窗,前(标配) / 后(标配),(标配)驾驶位,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
72021,君威,(标配)电动天窗,前(标配) / 后(标配),(标配)驾驶位,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
66527,昂科威Plus,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)前排,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71074,昂科威Plus,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)前排,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
68661,昂科威Plus,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
68254,昂科威Plus,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)前排,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
70952,昂科威Plus,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)前排,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71075,昂科威Plus,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
70529,君越,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
63072,君越,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
64261,君越,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
67758,君越,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
67759,君越,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
70550,君越,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
67332,昂科威S,,前(标配) / 后(标配),(标配)前排,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
67333,昂科威S,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)前排,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
71920,昂科威S,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)前排,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
67324,昂科威S,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)前排,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
72212,昂科威S,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)前排,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
67969,别克GL8新能源,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
67915,别克GL8新能源,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
67943,别克GL8新能源,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
67968,别克GL8新能源,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
60048,威朗,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
60046,威朗,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
59896,威朗,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
60047,威朗,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
70464,世纪,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
70465,世纪,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,(标配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
70463,世纪,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,(标配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
70631,世纪,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,(标配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯,(标配)后排+照明灯",(标配),(标配)雨量感应式,(标配),,,
52030,昂科旗,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
58458,昂科旗,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
52033,昂科旗,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
52032,昂科旗,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
52029,昂科旗,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
62478,别克E5,,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
68969,别克E5,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
65330,别克E5,,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
60605,别克E5,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
66832,别克E5,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
64349,昂科拉PLUS,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),(标配)雨量感应式,,,,
60604,昂科拉PLUS,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),(标配)雨量感应式,,,,
68957,微蓝6,,前(标配) / 后(标配),(标配)全车,(标配),,,,(标配)副驾驶,,,,,,
68958,微蓝6,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,(标配)副驾驶,(标配),,,,,
68668,微蓝6,,前(标配) / 后(标配),(标配)全车,(标配),,,,,,,,,,
65234,微蓝6,,前(标配) / 后(标配),(标配)全车,(标配),,,,(标配)副驾驶,,,,,,
65235,微蓝6,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,(标配)副驾驶,(标配),,,,,
63393,别克E4,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
63391,别克E4,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
61260,别克E4,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
63392,别克E4,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
59725,昂扬,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
