CAR_ID,品牌系列,方向盘材质,方向盘位置调节,换挡形式,多功能方向盘,方向盘换挡,方向盘加热,方向盘记忆,行车电脑显示屏幕,全液晶仪表盘,液晶仪表尺寸,HUD抬头数字显示,内后视镜功能,ETC装置,AR-HUD增强现实抬头显示,HUD抬头尺寸,仪表盘屏幕材质,仪表盘屏幕分辨率（px）
62133,雷凌,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,(选配),,,(标配)TFT,
62135,雷凌,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,,(标配)手动防眩目,(选配),,,(标配)TFT,
62132,雷凌,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,,(标配)手动防眩目,(选配),,,(标配)TFT,
63227,凌放HARRIER,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,,,,,
68447,凌放HARRIER,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,,,,,
68441,凌放HARRIER,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,,(标配)自动防眩目,,,,,
63230,凌放HARRIER,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)自动防眩目,,,,,
68442,凌放HARRIER,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,,(标配)自动防眩目,,,,,
63231,凌放HARRIER,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)12.3英寸,,"(标配)自动防眩目,(标配)流媒体后视镜",,,,,
68446,凌放HARRIER,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,,,,,
63228,凌放HARRIER,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)自动防眩目,,,,,
68443,凌放HARRIER,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)自动防眩目,,,,,
68444,凌放HARRIER,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)自动防眩目,,,,,
63225,凌放HARRIER,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)自动防眩目,(标配),,,,
63229,凌放HARRIER,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)自动防眩目,,,,,
63226,凌放HARRIER,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)自动防眩目,,,,,
63232,凌放HARRIER,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)自动防眩目,,,,,
61459,凌放HARRIER,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)12.3英寸,,"(标配)自动防眩目,(标配)流媒体后视镜",,,,,
61121,皇冠SportCross,(标配)真皮,(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)12.3英寸,(标配),(标配)自动防眩目,(选配),,,,
60295,皇冠SportCross,(标配)真皮,(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),,(标配)彩色,(标配),(标配)12.3英寸,(标配),"(标配)自动防眩目,(标配)流媒体后视镜",(标配),,,,
66470,丰田bZ3,"(标配)塑料,(选配)真皮",(标配)手动上下+前后调节,(标配)电子式旋钮换挡,(标配),,(选配),,(标配)彩色,(标配),,,"(标配)手动防眩目,(选配)自动防眩目",,,,(标配)LCD,
66581,丰田bZ3,"(标配)塑料,(选配)真皮",(标配)手动上下+前后调节,(标配)电子式旋钮换挡,(标配),,(选配),,(标配)彩色,(标配),,,"(标配)手动防眩目,(选配)自动防眩目",,,,(标配)LCD,
66582,丰田bZ3,(标配)真皮,(标配)手动上下+前后调节,(标配)电子式旋钮换挡,(标配),,(标配),,(标配)彩色,(标配),,,(标配)自动防眩目,,,,(标配)LCD,
62004,威飒,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)自动防眩目,(选配),,,,
62008,威飒,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)自动防眩目,(选配),,,,
68795,威飒,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,,(标配)自动防眩目,(选配),,,,
68793,威飒,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,(标配),(标配)自动防眩目,(选配),,,,
68792,威飒,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)12.3英寸,(标配),(标配)自动防眩目,(选配),,,,
62005,威飒,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)自动防眩目,(选配),,,,
68797,威飒,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)自动防眩目,(选配),,,,
68618,威飒,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,,(标配)自动防眩目,(选配),,,,
61995,威飒,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,(标配),(标配)自动防眩目,(选配),,,,
68799,威飒,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)12.3英寸,(标配),"(标配)自动防眩目,(标配)流媒体后视镜",(选配),,,,
61996,威飒,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)自动防眩目,(选配),,,,
62007,威飒,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,,(标配)自动防眩目,(选配),,,,
68794,威飒,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,(标配),(标配)自动防眩目,(选配),,,,
62009,威飒,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)12.3英寸,(标配),(标配)自动防眩目,(选配),,,,
68798,威飒,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)自动防眩目,(选配),,,,
68612,威飒,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,,(标配)自动防眩目,(选配),,,,
68796,威飒,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,(标配),(标配)自动防眩目,(选配),,,,
62006,威飒,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)12.3英寸,(标配),"(标配)自动防眩目,(标配)流媒体后视镜",(选配),,,,
71299,威尔法,(标配)真皮,(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(标配),"(标配)自动防眩目,(标配)流媒体后视镜",(选配),,,,
71298,威尔法,(标配)真皮,(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(标配),"(标配)自动防眩目,(标配)流媒体后视镜",(选配),,,,
63535,威尔法,(标配)真皮,(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(标配),"(标配)自动防眩目,(标配)流媒体后视镜",(选配),,,,
63534,威尔法,(标配)真皮,(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(标配),"(标配)自动防眩目,(标配)流媒体后视镜",(选配),,,,
54680,丰田86,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,(选配),,,,
60398,丰田86,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,(选配),,,,
58313,丰田86,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),(标配),,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,(选配),,,,
65874,铂智4X,(标配)塑料,(标配)手动上下+前后调节,(标配)电子式旋钮换挡,(标配),,,,(标配)彩色,(标配),(标配)7英寸,,(标配)手动防眩目,(选配),,,,
70807,铂智4X,(标配)真皮,(标配)手动上下+前后调节,(标配)电子式旋钮换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)7英寸,,(标配)手动防眩目,(选配),,,,
70805,铂智4X,(标配)真皮,(标配)手动上下+前后调节,(标配)电子式旋钮换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)7英寸,,(标配)自动防眩目,(选配),,,,
65872,铂智4X,(标配)真皮,(标配)手动上下+前后调节,(标配)电子式旋钮换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)7英寸,,(标配)自动防眩目,(选配),,,,
70808,铂智4X,(标配)塑料,(标配)手动上下+前后调节,(标配)电子式旋钮换挡,(标配),,,,(标配)彩色,(标配),(标配)7英寸,,(标配)手动防眩目,(选配),,,,
70806,铂智4X,(标配)真皮,(标配)手动上下+前后调节,(标配)电子式旋钮换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)7英寸,,(标配)手动防眩目,(选配),,,,
65875,铂智4X,(标配)真皮,(标配)手动上下+前后调节,(标配)电子式旋钮换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)7英寸,,(标配)自动防眩目,(选配),,,,
65873,铂智4X,(标配)真皮,(标配)手动上下+前后调节,(标配)电子式旋钮换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)7英寸,,(标配)自动防眩目,(选配),,,,
64037,亚洲狮,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,,,,,
61892,亚洲狮,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,,,,,
63250,亚洲狮,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,,(标配)手动防眩目,,,,,
63249,亚洲狮,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,,,,,
64036,亚洲狮,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,,,,,
63251,亚洲狮,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,,,,,
63248,亚洲狮,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,(标配),,,,
63244,亚洲狮,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,,(标配)手动防眩目,,,,,
63836,凌尚,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,(选配),,,,
69027,凌尚,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,,(标配)手动防眩目,(选配),,,,
62159,凌尚,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,,(标配)手动防眩目,(选配),,,,
61105,凌尚,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,(选配),,,,
62158,凌尚,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,,(标配)手动防眩目,(选配),,,,
63835,凌尚,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,,(标配)手动防眩目,(选配),,,,
69032,凌尚,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,(选配),,,,
69030,凌尚,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,,(标配)手动防眩目,(选配),,,,
69031,凌尚,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,,(标配)手动防眩目,(选配),,,,
62160,凌尚,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,(选配),,,,
69028,凌尚,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,,(标配)手动防眩目,(选配),,,,
69029,凌尚,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)12.3英寸,,(标配)手动防眩目,(选配),,,,
61998,丰田C-HR,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,(选配),,,,
61997,丰田C-HR,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,(选配),,,,
62002,丰田C-HR,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,(选配),,,,
62000,丰田C-HR,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,(选配),,,,
61999,丰田C-HR,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,(选配),,,,
62003,丰田C-HR,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,(选配),,,,
62001,丰田C-HR,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,(选配),,,,
59174,SUPRA,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),,,(标配)彩色,,(标配)8.8英寸,,(标配)自动防眩目,,,,,
59175,SUPRA,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),,,(标配)彩色,,(标配)8.8英寸,(标配),(标配)自动防眩目,,,,,
69868,RAV4荣放双擎E+,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)12.3英寸,,(标配)手动防眩目,,,,(标配)TFT,
69870,RAV4荣放双擎E+,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)12.3英寸,(标配),"(标配)自动防眩目,(标配)流媒体后视镜",,,,(标配)TFT,
63240,奕泽IZOA,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,,,,,
63233,奕泽IZOA,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,,,,,
62891,奕泽IZOA,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,,,,,
63238,奕泽IZOA,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,,,,,
63234,奕泽IZOA,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,,,,,
63235,奕泽IZOA,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,,,,,
63237,奕泽IZOA,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,,,,,
63236,奕泽IZOA,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,,,,,
63239,奕泽IZOA,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)7英寸,,(标配)手动防眩目,,,,,
59751,Mirai,(标配)真皮,(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),,,(标配),(标配)彩色,(标配),(标配)8英寸,(标配),(标配)自动防眩目,,,,,
56233,一汽丰田bZ4X,(标配)塑料,(标配)手动上下+前后调节,(标配)电子式旋钮换挡,(标配),,,,(标配)彩色,(标配),(标配)7英寸,,(标配)手动防眩目,,,,(标配)LCD,
56475,一汽丰田bZ4X,"(标配)塑料,(选配)真皮",(标配)手动上下+前后调节,(标配)电子式旋钮换挡,(标配),,(选配),,(标配)彩色,(标配),(标配)7英寸,,(标配)手动防眩目,,,,(标配)LCD,
