CAR_ID,品牌系列,驱动方式,四驱形式,中央差速器结构,前悬架类型,后悬架类型,助力类型,车体结构
62135,雷凌,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
62132,雷凌,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
63227,凌放HARRIER,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
68447,凌放HARRIER,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
68441,凌放HARRIER,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
63230,凌放HARRIER,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
68442,凌放HARRIER,(标配)前置四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
63231,凌放HARRIER,(标配)前置四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
68446,凌放HARRIER,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
63228,凌放HARRIER,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
68443,凌放HARRIER,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
68444,凌放HARRIER,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
63225,凌放HARRIER,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
63229,凌放HARRIER,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
63226,凌放HARRIER,(标配)前置四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
63232,凌放HARRIER,(标配)前置四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
61459,凌放HARRIER,(标配)前置四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
61121,皇冠SportCross,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
60295,皇冠SportCross,(标配)前置四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
66470,丰田bZ3,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双连杆独立悬架,(标配)电动助力,承载式
66581,丰田bZ3,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双连杆独立悬架,(标配)电动助力,承载式
66582,丰田bZ3,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双连杆独立悬架,(标配)电动助力,承载式
62004,威飒,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
62008,威飒,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
68795,威飒,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
68793,威飒,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
68792,威飒,(标配)前置四驱,(标配)适时四驱,(标配)多片离合器,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
62005,威飒,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
68797,威飒,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
68618,威飒,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
61995,威飒,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
68799,威飒,(标配)前置四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
61996,威飒,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
62007,威飒,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
68794,威飒,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
62009,威飒,(标配)前置四驱,(标配)适时四驱,(标配)多片离合器,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
68798,威飒,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
68612,威飒,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
68796,威飒,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
62006,威飒,(标配)前置四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
71299,威尔法,(标配)前置四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
71298,威尔法,(标配)前置四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
63535,威尔法,(标配)前置四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
63534,威尔法,(标配)前置四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
54680,丰田86,(标配)前置后驱,,,(标配)麦弗逊式独立悬架,(标配)双横臂式独立悬架,(标配)电动助力,承载式
60398,丰田86,(标配)前置后驱,,,(标配)麦弗逊式独立悬架,(标配)双横臂式独立悬架,(标配)电动助力,承载式
58313,丰田86,(标配)前置后驱,,,(标配)麦弗逊式独立悬架,(标配)双横臂式独立悬架,(标配)电动助力,承载式
65874,铂智4X,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
70807,铂智4X,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
70805,铂智4X,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
65872,铂智4X,(标配)双电机四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
70808,铂智4X,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
70806,铂智4X,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
65875,铂智4X,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
65873,铂智4X,(标配)双电机四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
64037,亚洲狮,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
61892,亚洲狮,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
63250,亚洲狮,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
63249,亚洲狮,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
64036,亚洲狮,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
63251,亚洲狮,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
63248,亚洲狮,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
63244,亚洲狮,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
63836,凌尚,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
69027,凌尚,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
62159,凌尚,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
61105,凌尚,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
62158,凌尚,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
63835,凌尚,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双叉臂式独立悬架,(标配)电动助力,承载式
69032,凌尚,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
69030,凌尚,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
69031,凌尚,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
62160,凌尚,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
69028,凌尚,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
69029,凌尚,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
61998,丰田C-HR,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
61997,丰田C-HR,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
62002,丰田C-HR,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
62000,丰田C-HR,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
61999,丰田C-HR,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
62003,丰田C-HR,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
62001,丰田C-HR,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
59174,SUPRA,(标配)前置后驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
59175,SUPRA,(标配)前置后驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
69868,RAV4荣放双擎E+,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)双横臂式独立悬架,(标配)电动助力,承载式
69870,RAV4荣放双擎E+,(标配)前置四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)双横臂式独立悬架,(标配)电动助力,承载式
63240,奕泽IZOA,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,
63233,奕泽IZOA,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,
62891,奕泽IZOA,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,
63238,奕泽IZOA,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,
63234,奕泽IZOA,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,
63235,奕泽IZOA,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,
63237,奕泽IZOA,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,
63236,奕泽IZOA,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,
63239,奕泽IZOA,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,
59751,Mirai,(标配)后置后驱,,,(标配)多连杆式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
56233,一汽丰田bZ4X,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
56475,一汽丰田bZ4X,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
56849,一汽丰田bZ4X,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
56067,一汽丰田bZ4X,(标配)双电机四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
56850,一汽丰田bZ4X,(标配)双电机四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
1009302,柯斯达,(标配)中置后驱,,,(标配)双叉臂式扭杆弹簧独立悬架,(标配)钢板弹簧非独立悬架,(标配)液压助力,非承载式
1009303,柯斯达,(标配)中置后驱,,,(标配)双叉臂式扭杆弹簧独立悬架,(标配)钢板弹簧非独立悬架,(标配)液压助力,非承载式
1009297,柯斯达,(标配)中置后驱,,,(标配)双叉臂式扭杆弹簧独立悬架,(标配)钢板弹簧非独立悬架,(标配)液压助力,非承载式
1009301,柯斯达,(标配)中置后驱,,,(标配)双叉臂式扭杆弹簧独立悬架,(标配)钢板弹簧非独立悬架,(标配)液压助力,非承载式
1009298,柯斯达,(标配)中置后驱,,,(标配)双叉臂式扭杆弹簧独立悬架,(标配)钢板弹簧非独立悬架,(标配)液压助力,非承载式
1009300,柯斯达,(标配)中置后驱,,,(标配)双叉臂式扭杆弹簧独立悬架,(标配)钢板弹簧非独立悬架,(标配)液压助力,非承载式
1009299,柯斯达,(标配)中置后驱,,,(标配)双叉臂式扭杆弹簧独立悬架,(标配)钢板弹簧非独立悬架,(标配)液压助力,非承载式
68623,威兰达新能源,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
68622,威兰达新能源,(标配)前置四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
68621,威兰达新能源,(标配)前置四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)E型多连杆式独立悬架,(标配)电动助力,承载式
70546,别克GL8,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
70566,别克GL8,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
58896,别克GL8,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
71145,别克GL8,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
58892,别克GL8,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
68748,别克GL8,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
