CAR_ID,品牌系列,发动机型号,排量_mL,排量_L,进气形式,发动机布局,气缸排列形式,气缸数_个,每缸气门数_个,配气机构,最大马力_Ps,最大功率_kW,最大功率转速_rpm,最大扭矩_N_m,最大扭矩转速_rpm,最大净功率_kW,能源类型,燃油标号,供油方式,缸盖材料,缸体材料,环保标准,最低燃油标号,压缩比,缸径_mm,行程_mm,发动机特有技术
68622,威兰达新能源,A25D,2487,2.5,自然吸气,横置,L,4,4,DOHC,180,132,6000,224,3600-3700,132,插电式混合动力,92号,混合喷射,铝合金,铝合金,国VI,无,14,87.5,103.4,VVT-iE、VVT-i
68621,威兰达新能源,A25D,2487,2.5,自然吸气,横置,L,4,4,DOHC,180,132,6000,224,3600-3700,132,插电式混合动力,92号,混合喷射,铝合金,铝合金,国VI,无,14,87.5,103.4,VVT-iE、VVT-i
70546,别克GL8,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
70566,别克GL8,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
58896,别克GL8,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
71145,别克GL8,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
58892,别克GL8,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
68748,别克GL8,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
71144,别克GL8,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
72327,别克GL8,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
59916,别克GL8,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
58893,别克GL8,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
61172,别克GL8,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
61173,别克GL8,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
72022,君威,LFV,1490,1.5,涡轮增压,横置,L,4,4,DOHC,169,124,5600,250,1700-4400,119,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
72021,君威,LSY,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸技术
66527,昂科威Plus,LSY,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
71074,昂科威Plus,LSY,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
68661,昂科威Plus,LSY,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
68254,昂科威Plus,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
70952,昂科威Plus,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
71075,昂科威Plus,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
70529,君越,LSY,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
63072,君越,LSY,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
64261,君越,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
67758,君越,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
67759,君越,LAX,1498,1.5,涡轮增压,横置,L,4,4,DOHC,180,132,5500,250,1500-4500,127,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
70550,君越,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
67332,昂科威S,LP5,1498,1.5,涡轮增压,横置,L,4,4,DOHC,211,155,5500,270,1750-4500,150,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
67333,昂科威S,LP5,1498,1.5,涡轮增压,横置,L,4,4,DOHC,211,155,5500,270,1750-4500,150,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
71920,昂科威S,LAH,1498,1.5,涡轮增压,横置,L,4,4,DOHC,211,155,5500,270,1750-4500,150,汽油+48V轻混系统,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
67324,昂科威S,LAH,1498,1.5,涡轮增压,横置,L,4,4,DOHC,211,155,5500,270,1750-4500,150,汽油+48V轻混系统,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
72212,昂科威S,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
67969,别克GL8新能源,LAX,1498,1.5,涡轮增压,横置,L,4,4,DOHC,180,132,5500,250,1500-4500,127,插电式混合动力,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
67915,别克GL8新能源,LAX,1498,1.5,涡轮增压,横置,L,4,4,DOHC,180,132,5500,250,1500-4500,127,插电式混合动力,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
67943,别克GL8新能源,LAX,1498,1.5,涡轮增压,横置,L,4,4,DOHC,180,132,5500,250,1500-4500,127,插电式混合动力,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
67968,别克GL8新能源,LAX,1498,1.5,涡轮增压,横置,L,4,4,DOHC,180,132,5500,250,1500-4500,127,插电式混合动力,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
60048,威朗,LJV,1498,1.5,涡轮增压,横置,L,4,4,DOHC,184,135,5500,250,1500-5000,132,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
60046,威朗,LJV,1498,1.5,涡轮增压,横置,L,4,4,DOHC,184,135,5500,250,1500-5000,132,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
59896,威朗,LJV,1498,1.5,涡轮增压,横置,L,4,4,DOHC,184,135,5500,250,1500-5000,132,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
60047,威朗,LJV,1498,1.5,涡轮增压,横置,L,4,4,DOHC,184,135,5500,250,1500-5000,132,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
70464,世纪,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
70465,世纪,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
70463,世纪,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
70631,世纪,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,可变缸
52030,昂科旗,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,Tripower可变气门管理技术
58458,昂科旗,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,Tripower可变气门管理技术
52033,昂科旗,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,Tripower可变气门管理技术
52032,昂科旗,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,Tripower可变气门管理技术
52029,昂科旗,LXH,1998,2.0,涡轮增压,横置,L,4,4,DOHC,237,174,5000,350,1500-4000,169,汽油+48V轻混系统,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,Tripower可变气门管理技术
64349,昂科拉PLUS,LP5,1498,1.5,涡轮增压,横置,L,4,4,DOHC,184,135,5500,250,1500-5000,135,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
60604,昂科拉PLUS,LP5,1498,1.5,涡轮增压,横置,L,4,4,DOHC,184,135,5500,250,1500-5000,135,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
59725,昂扬,LP5,1498,1.5,涡轮增压,横置,L,4,4,DOHC,184,135,5500,250,1500-5000,132,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
57572,昂扬,LP5,1498,1.5,涡轮增压,横置,L,4,4,DOHC,184,135,5500,250,1500-5000,132,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
59552,昂扬,LP5,1498,1.5,涡轮增压,横置,L,4,4,DOHC,184,135,5500,250,1500-5000,132,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
58994,昂扬,LP5,1498,1.5,涡轮增压,横置,L,4,4,DOHC,184,135,5500,250,1500-5000,132,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
67036,星越L,JLH-4G20TDB,1969,2.0,涡轮增压,横置,L,4,4,DOHC,238,175,无,350,无,175,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
64832,星越L,JLH-4G20TDB,1969,2.0,涡轮增压,横置,L,4,4,DOHC,238,175,无,350,无,175,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
69137,星越L,JLH-4G20TDB,1969,2.0,涡轮增压,横置,L,4,4,DOHC,238,175,无,350,无,175,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
69136,星越L,JLH-4G20TDB,1969,2.0,涡轮增压,横置,L,4,4,DOHC,238,175,无,350,无,175,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
71793,星越L,JLH-4G20TDJ,1969,2.0,涡轮增压,横置,L,4,4,DOHC,218,160,无,325,无,160,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
64831,星越L,JLH-4G20TDB,1969,2.0,涡轮增压,横置,L,4,4,DOHC,238,175,无,350,无,175,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
71794,星越L,JLH-4G20TDB,1969,2.0,涡轮增压,横置,L,4,4,DOHC,238,175,无,350,无,175,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
68759,星瑞,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
69901,星瑞,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
69903,星瑞,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
69902,星瑞,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
58108,星瑞,JLH-4G20TDB,1969,2.0,涡轮增压,横置,L,4,4,DOHC,238,175,5500,350,1800-4500,175,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
69904,星瑞,JLH-4G20TDB,1969,2.0,涡轮增压,横置,L,4,4,DOHC,238,175,5500,350,1800-4500,175,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
71883,星瑞,JLH-4G20TDB,1969,2.0,涡轮增压,横置,L,4,4,DOHC,238,175,5500,350,1800-4500,175,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
58114,星瑞,JLH-4G20TD,1969,2.0,涡轮增压,横置,L,4,4,DOHC,190,140,4700,300,1400-4000,140,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
67087,星瑞,JLH-4G20TD,1969,2.0,涡轮增压,横置,L,4,4,DOHC,190,140,4700,300,1400-4000,140,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
58115,星瑞,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
71882,星瑞,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
67088,星瑞,JLH-4G20TD,1969,2.0,涡轮增压,横置,L,4,4,DOHC,190,140,4700,300,1400-4000,140,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
63498,星瑞,JLH-4G20TD,1969,2.0,涡轮增压,横置,L,4,4,DOHC,190,140,4700,300,1400-4000,140,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
63265,星瑞,JLH-4G20TD,1969,2.0,涡轮增压,横置,L,4,4,DOHC,190,140,4700,300,1400-4000,140,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
58109,星瑞,JLH-4G20TD,1969,2.0,涡轮增压,横置,L,4,4,DOHC,190,140,4700,300,1400-4000,140,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
62223,帝豪,BHE15-AFD,1499,1.5,自然吸气,横置,L,4,4,DOHC,127,93,6300,152,4000-5000,90,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
62222,帝豪,BHE15-AFD,1499,1.5,自然吸气,横置,L,4,4,DOHC,127,93,6300,152,4000-5000,90,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
67664,帝豪,BHE15-AFD,1499,1.5,自然吸气,横置,L,4,4,DOHC,127,93,6300,152,4000-5000,90,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
68502,帝豪,BHE15-AFD,1499,1.5,自然吸气,横置,L,4,4,DOHC,127,93,6300,152,4000-5000,90,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
62421,帝豪,BHE15-AFD,1499,1.5,自然吸气,横置,L,4,4,DOHC,127,93,6300,152,4000-5000,90,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
68428,帝豪,BHE15-AFD,1499,1.5,自然吸气,横置,L,4,4,DOHC,127,93,6300,152,4000-5000,90,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
68499,帝豪,JLC-4M18H,1799,1.8,自然吸气,横置,L,4,4,DOHC,132,97,无,175,无,95,甲醇混动,无,无,铝合金,铝合金,国VI,无,无,无,无,无
68427,帝豪,JLC-4M18H,1799,1.8,自然吸气,横置,L,4,4,DOHC,132,97,无,175,无,95,甲醇混动,无,无,铝合金,铝合金,国VI,无,无,无,无,无
68430,帝豪,BHE15-AFD,1499,1.5,自然吸气,横置,L,4,4,DOHC,127,93,6300,152,4000-5000,90,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
55960,帝豪,BHE15-AFD,1499,1.5,自然吸气,横置,L,4,4,DOHC,127,93,6300,152,4000-5000,90,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
62422,帝豪,BHE15-AFD,1499,1.5,自然吸气,横置,L,4,4,DOHC,127,93,6300,152,4000-5000,90,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
68429,帝豪,BHE15-AFD,1499,1.5,自然吸气,横置,L,4,4,DOHC,127,93,6300,152,4000-5000,90,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
70704,帝豪,JLC-4M18H,1799,1.8,自然吸气,横置,L,4,4,DOHC,132,97,无,175,无,95,甲醇混动,无,无,铝合金,铝合金,国VI,无,无,无,无,无
68190,博越L,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
68188,博越L,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
68186,博越L,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
68187,博越L,JLH-4G20TDJ,1969,2.0,涡轮增压,横置,L,4,4,DOHC,218,160,5000,325,1800-4500,160,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
63061,缤越,BHE15-AFD,1499,1.5,自然吸气,横置,L,4,4,DOHC,126,93,6300,152,4000-5000,90,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
62826,缤越,BHE15-AFD,1499,1.5,自然吸气,横置,L,4,4,DOHC,126,93,6300,152,4000-5000,90,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
69434,缤越,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
67792,缤越,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
68972,缤越,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
63060,缤越,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
66959,缤越,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
70452,缤越,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
72132,缤越,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
58383,缤越,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
68491,博越,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
68492,博越,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
68493,博越,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
68494,博越,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
65752,豪越L,JLH-4G20TDJ,1969,2.0,涡轮增压,横置,L,4,4,DOHC,218,160,5000,325,2000-4500,160,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.8,无,无,无
65888,豪越L,JLH-4G20TDJ,1969,2.0,涡轮增压,横置,L,4,4,DOHC,218,160,5000,325,2000-4500,160,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.8,无,无,无
65887,豪越L,JLH-4G20TDJ,1969,2.0,涡轮增压,横置,L,4,4,DOHC,218,160,5000,325,2000-4500,160,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.8,无,无,无
70335,豪越L,JLH-4G20TDJ,1969,2.0,涡轮增压,横置,L,4,4,DOHC,218,160,5000,325,2000-4500,160,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.8,无,无,无
65703,星瑞L,BHE15-BFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,163,120,无,255,无,115,油电混合,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
65255,星瑞L,BHE15-BFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,163,120,无,255,无,115,油电混合,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
65702,星瑞L,BHE15-BFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,163,120,无,255,无,115,油电混合,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
56114,缤瑞,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
56115,缤瑞,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
66960,缤瑞,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
63900,缤瑞,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
65701,星越L智擎,BHE15-BFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,163,120,无,255,无,115,油电混合,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,米勒循环
65628,星越L智擎,BHE15-BFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,163,120,无,255,无,115,油电混合,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,米勒循环
67062,星越L智擎,BHE15-BFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,163,120,无,255,无,115,油电混合,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,米勒循环
69227,嘉际,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
69221,嘉际,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
70391,吉利牛仔,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
70670,吉利牛仔,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
66770,帝豪L HiP,BHE15,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,插电式混合动力,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
66771,帝豪L HiP,BHE15,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,插电式混合动力,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
68422,吉利ICON,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
68397,吉利ICON,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
68423,吉利ICON,BHE15-EFZ,1499,1.5,涡轮增压,横置,L,4,4,DOHC,181,133,5500,290,2000-3500,128,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,DVVT
