CAR_ID,品牌系列,座椅材质,主座椅调节方式,副座椅调节方式,主_副驾驶座电动调节,前排座椅功能,电动座椅记忆功能,副驾驶位后排可调节按钮,第二排座椅调节,第二排座椅电动调节,第二排座椅功能,后排座椅放倒形式,前_后中央扶手,后排杯架,运动风格座椅,座椅布局,后排座椅电动放倒,加热_制冷杯架,后排小桌板,第二排独立座椅,第三排座椅功能,头颈暖风系统,第三排座椅调节,第三排座椅电动调节,零重力座椅,福祉座椅,前后移动扶手箱,可升降前后排车厢隔断
68556,汉兰达,"(标配)真皮,(标配)仿皮","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),(标配)加热,无,(标配),"(标配)前后调节,(标配)靠背调节",无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,(标配)2-3-2,无,无,无,无,无,无,无,无,无,无,无,无
68215,汉兰达,"(标配)真皮,(标配)仿皮","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,(标配),"(标配)前后调节,(标配)靠背调节",无,(标配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,(标配)2-3-2,无,无,无,无,无,无,无,无,无,无,无,无
68553,汉兰达,"(标配)真皮,(标配)仿皮","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),(标配)加热,无,(标配),"(标配)前后调节,(标配)靠背调节",无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,(标配)2-3-2,无,无,无,无,无,无,无,无,无,无,无,无
68220,汉兰达,"(标配)真皮,(标配)仿皮","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),(标配)加热,无,(标配),"(标配)前后调节,(标配)靠背调节",无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,(标配)2-3-2,无,无,无,无,无,无,无,无,无,无,无,无
68221,汉兰达,"(标配)真皮,(标配)仿皮","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,(标配),"(标配)前后调节,(标配)靠背调节",无,(标配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,(标配)2-3-2,无,无,无,无,无,无,无,无,无,无,无,无
68453,RAV4荣放,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
68451,RAV4荣放,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),无,无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
68450,RAV4荣放,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),(标配)加热,无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
68454,RAV4荣放,(标配)皮/翻毛材质混搭,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),(标配)加热,无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
68449,RAV4荣放,(标配)皮/翻毛材质混搭,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),(标配)加热,无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
68456,RAV4荣放,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),(标配)加热,无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
68457,RAV4荣放,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),(标配)加热,无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71930,普拉多,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
66837,普拉多,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71959,普拉多,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
66898,普拉多,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,(标配)靠背调节,无,"(标配)加热,(标配)通风",(标配)比例放倒,前(标配) / 后(标配),(标配),无,(标配)2-2-2,无,无,无,(标配),无,无,无,无,无,无,无,无
64019,普拉多,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71958,普拉多,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
66836,普拉多,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71960,普拉多,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,(标配)2-2-2,无,无,无,(标配),无,无,无,无,无,无,无,无
66838,普拉多,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,(标配)靠背调节,无,"(标配)加热,(标配)通风",(标配)比例放倒,前(标配) / 后(标配),(标配),无,(标配)2-2-2,无,无,无,(标配),无,无,无,无,无,无,无,无
67204,亚洲龙,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,无,无,无,无,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
68975,亚洲龙,"(标配)真皮,(标配)仿皮","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),(标配)加热,无,(标配),无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
68974,亚洲龙,"(标配)真皮,(标配)仿皮","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),(标配)加热,无,(标配),无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
68978,亚洲龙,"(标配)真皮,(标配)仿皮","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),(标配)加热,无,(标配),无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
67206,亚洲龙,"(标配)真皮,(标配)仿皮","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),(标配)加热,无,(标配),无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
68977,亚洲龙,"(标配)真皮,(标配)仿皮","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,(标配),无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
68976,亚洲龙,"(标配)真皮,(标配)仿皮","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,(标配),无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
68979,亚洲龙,"(标配)真皮,(标配)仿皮","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,(标配),无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
67205,亚洲龙,"(标配)真皮,(标配)仿皮","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(2向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,(标配),无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
63170,卡罗拉,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,无,无,无,无,前(标配) / 后-,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63173,卡罗拉,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,无,无,无,无,前(标配) / 后-,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68964,卡罗拉,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副-,(标配)加热,无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
63177,卡罗拉,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,无,无,无,无,前(标配) / 后-,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63175,卡罗拉,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,无,无,无,无,前(标配) / 后-,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67629,卡罗拉,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,无,无,无,无,前(标配) / 后-,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67631,卡罗拉,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,无,无,无,无,前(标配) / 后-,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67630,卡罗拉,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,无,无,无,无,前(标配) / 后-,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63174,卡罗拉,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副-,(标配)加热,无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
60976,卡罗拉,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,无,无,无,无,前(标配) / 后-,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63176,卡罗拉,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,无,无,无,无,前(标配) / 后-,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68962,卡罗拉,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,无,无,无,无,前(标配) / 后-,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68963,卡罗拉,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,无,无,无,无,前(标配) / 后-,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63172,卡罗拉,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,无,无,无,无,前(标配) / 后-,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63171,卡罗拉,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
68951,锋兰达,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后-,(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无
68930,锋兰达,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后-,(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无
68932,锋兰达,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后-,(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
68931,锋兰达,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后-,(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无
68952,锋兰达,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副-,无,无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后-,(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无
