CAR_ID,品牌系列,车型名称,厂商指导价_元,厂商,级别,能源类型,环保标准,上市时间,最大功率_kW,最大扭矩_N_m,变速箱,车身结构,发动机,长_宽_高_mm,官方0_100km_h加速_s,最高车速_km_h,WLTC综合油耗_L_100km,整车质保,整备质量_kg,最大满载质量_kg,官方0_50km_h加速_s,WLTC纯电续航里程_km,电池快充时间_小时,电池慢充时间_小时,电池快充电量范围__,电池慢充电量范围__,电动机_Ps,最低荷电状态油耗_L_100kmWLTC,电能当量燃料消耗量_L_100km,CLTC纯电续航里程_km,最低荷电状态油耗_L_100km,油电综合燃料消耗量_L_100km,NEDC综合油耗_L_100km,NEDC纯电续航里程_km,实测0_100km_h加速_s,实测100_0km_h制动_m,实测油耗_L_100km,实测续航里程_km,最低荷电状态油耗_L_100kmNEDC,实测快充时间_小时,实测最低荷电状态油耗_L_100km,实测平均电耗_kWh_100km,实测电池快充电量范围__,准拖挂车总质量_kg,首任车主质保政策,最低荷电状态油耗_L_100kmCLTC,官方100_0km_h制动_m
69975,红旗HS5,红旗HS5 2025款 2.0T 四驱旗享Pro版,21.38万,一汽红旗,中型SUV,汽油,国VI,2024.11,185,380,8挡手自一体,5门5座SUV,2.0T 252马力 L4,4785*1905*1700,7.7,210,7.92,(标配)四年或10万公里,1820,2270,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
63025,红旗HS5,红旗HS5 2025款 2.0T 四驱玄影版,21.68万,一汽红旗,中型SUV,汽油,国VI,2024.11,185,380,8挡手自一体,5门5座SUV,2.0T 252马力 L4,4785*1905*1700,7.7,210,7.92,(标配)四年或10万公里,1820,2270,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
70613,红旗HS5,红旗HS5 2025款 2.0T 两驱旗领Pro版,22.68万,一汽红旗,中型SUV,汽油,国VI,2024.11,185,380,8挡手自一体,5门5座SUV,2.0T 252马力 L4,4785*1905*1700,7.6,215,7.34,(标配)四年或10万公里,1755,2205,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
69976,红旗HS5,红旗HS5 2025款 2.0T 四驱旗领Pro版,24.98万,一汽红旗,中型SUV,汽油,国VI,2024.11,185,380,8挡手自一体,5门5座SUV,2.0T 252马力 L4,4785*1905*1700,7.7,210,7.92,(标配)四年或10万公里,1820,2270,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
63024,红旗HS5,红旗HS5 2023款 2.0T 旗悦Pro版,18.38万,一汽红旗,中型SUV,汽油,国VI,2023.05,185,380,8挡手自一体,5门5座SUV,2.0T 252马力 L4,4785*1905*1700,7.6,215,7.34,(标配)四年或10万公里,1755,2205,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
70614,红旗HS5,红旗HS5 2023款 2.0T 旗享Pro版,19.98万,一汽红旗,中型SUV,汽油,国VI,2023.05,185,380,8挡手自一体,5门5座SUV,2.0T 252马力 L4,4785*1905*1700,7.6,215,7.34,(标配)四年或10万公里,1755,2205,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
63027,红旗HS5,红旗HS5 2023款 2.0T 四驱旗享Pro版,21.38万,一汽红旗,中型SUV,汽油,国VI,2023.05,185,380,8挡手自一体,5门5座SUV,2.0T 252马力 L4,4785*1905*1700,7.7,210,7.92,(标配)四年或10万公里,1820,2270,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
69977,红旗HS5,红旗HS5 2023款 2.0T 旗领Pro版,22.68万,一汽红旗,中型SUV,汽油,国VI,2023.05,185,380,8挡手自一体,5门5座SUV,2.0T 252马力 L4,4785*1905*1700,7.6,215,7.34,(标配)四年或10万公里,1755,2205,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
69978,红旗HS5,红旗HS5 2023款 2.0T 四驱旗领Pro版,24.98万,一汽红旗,中型SUV,汽油,国VI,2023.05,185,380,8挡手自一体,5门5座SUV,2.0T 252马力 L4,4785*1905*1700,7.7,210,7.92,(标配)四年或10万公里,1820,2270,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
64121,红旗H9,红旗H9 2024款 2.0T 旗享 豪华商务版,32.98万,一汽红旗,中大型车,汽油+48V轻混系统,国VI,2024.04,185,380,7挡湿式双离合,4门5座三厢车,2.0T 252马力 L4,5137*1904*1498,7.3,230,7.12,(标配)四年或10万公里,1895,2345,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67955,红旗H9,红旗H9 2024款 2.0T 旗享 私享风尚版,32.98万,一汽红旗,中大型车,汽油+48V轻混系统,国VI,2024.04,185,380,7挡湿式双离合,4门5座三厢车,2.0T 252马力 L4,5137*1904*1498,7.3,230,7.12,(标配)四年或10万公里,1895,2345,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64122,红旗H9,红旗H9 2024款 2.0T 旗畅 豪华商务版,36.98万,一汽红旗,中大型车,汽油+48V轻混系统,国VI,2024.04,185,380,7挡湿式双离合,4门5座三厢车,2.0T 252马力 L4,5137*1904*1498,7.3,230,7.12,(标配)四年或10万公里,1895,2345,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63389,红旗H9,红旗H9 2024款 2.0T 旗畅 私享风尚版,36.98万,一汽红旗,中大型车,汽油+48V轻混系统,国VI,2024.04,185,380,7挡湿式双离合,4门5座三厢车,2.0T 252马力 L4,5137*1904*1498,7.3,230,7.12,(标配)四年或10万公里,1895,2345,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
57026,红旗H9,红旗H9 2024款 3.0T 旗畅 豪华商务版,45.98万,一汽红旗,中大型车,汽油,国VI,2024.04,248,445,8挡手自一体,4门5座三厢车,3.0T 337马力 V6,5137*1904*1498,6.4,250,8.52,(标配)四年或10万公里,2015,2505,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67958,红旗H9,红旗H9 2024款 3.0T 旗领四驱 豪华商务版,53.98万,一汽红旗,中大型车,汽油,国VI,2024.04,248,445,8挡手自一体,4门4座三厢车,3.0T 337马力 V6,5137*1904*1498,6.5,245,9.32,(标配)四年或10万公里,2100,2550,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64123,红旗H9,红旗H9 2024款 3.0T 旗领四驱 私享风尚版,53.98万,一汽红旗,中大型车,汽油,国VI,2024.04,248,445,8挡手自一体,4门4座三厢车,3.0T 337马力 V6,5137*1904*1498,6.5,245,9.32,(标配)四年或10万公里,2100,2550,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67893,红旗H9,红旗H9 2023款 2.0T 智联旗悦版,30.98万,一汽红旗,中大型车,汽油+48V轻混系统,国VI,2023.08,185,380,7挡湿式双离合,4门5座三厢车,2.0T 252马力 L4,5137*1904*1493,7.8,230,7.26,(标配)四年或10万公里,1875,2325,无,无,无,无,无,无,无,无,无,无,无,无,7.1,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67959,红旗H9,红旗H9 2023款 2.0T 智联旗享版,32.98万,一汽红旗,中大型车,汽油+48V轻混系统,国VI,2023.08,185,380,7挡湿式双离合,4门5座三厢车,2.0T 252马力 L4,5137*1904*1493,7.8,230,7.26,(标配)四年或10万公里,1875,2325,无,无,无,无,无,无,无,无,无,无,无,无,7.1,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63381,红旗H9,红旗H9 2023款 2.0T 智联旗畅版,36.98万,一汽红旗,中大型车,汽油+48V轻混系统,国VI,2023.08,185,380,7挡湿式双离合,4门5座三厢车,2.0T 252马力 L4,5137*1904*1493,7.8,230,7.26,(标配)四年或10万公里,1875,2325,无,无,无,无,无,无,无,无,无,无,无,无,7.1,无,无,无,无,无,无,无,无,无,无,无,无,无,无
66480,红旗H9,红旗H9 2023款 3.0T 智联旗畅版,45.98万,一汽红旗,中大型车,汽油,国VI,2023.08,208,400,7挡湿式双离合,4门5座三厢车,3.0T 283马力 V6,5137*1904*1493,7.1,245,9.20,(标配)四年或10万公里,1995,2505,无,无,无,无,无,无,无,无,无,无,无,无,9,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67956,红旗H9,红旗H9 2023款 3.0T 智联旗领四座版,53.98万,一汽红旗,中大型车,汽油,国VI,2023.08,208,400,7挡湿式双离合,4门4座三厢车,3.0T 283马力 V6,5137*1904*1493,7.1,245,9.20,(标配)四年或10万公里,1995,2505,无,无,无,无,无,无,无,无,无,无,无,无,9,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67957,红旗H9,红旗H9 2022款 3.0T H9+ 卓越定制版,86.00万,一汽红旗,中大型车,汽油,国VI,2022.05,208,400,7挡湿式双离合,4门4座三厢车,3.0T 283马力 V6,5337*1904*1493,无,240,9.6,(标配)四年或10万公里,2065,2505,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63687,红旗HS3,红旗HS3 2024款 1.5T 勇为版,14.58万,一汽红旗,紧凑型SUV,汽油,国VI,2024.08,124,258,7挡湿式双离合,5门5座SUV,1.5T 169马力 L4,4655*1900*1668,9.9,195,6.8,无,1660,2110,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63841,红旗HS3,红旗HS3 2024款 1.5T 志为版,14.98万,一汽红旗,紧凑型SUV,汽油,国VI,2024.08,124,258,7挡湿式双离合,5门5座SUV,1.5T 169马力 L4,4655*1900*1668,9.9,195,6.8,无,1660,2110,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63607,红旗HS3,红旗HS3 2024款 1.5T 善为版,15.98万,一汽红旗,紧凑型SUV,汽油,国VI,2024.08,124,258,7挡湿式双离合,5门5座SUV,1.5T 169马力 L4,4655*1900*1668,9.9,195,6.8,无,1660,2110,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69593,红旗HS3,红旗HS3 2024款 2.0T 可为版,17.28万,一汽红旗,紧凑型SUV,汽油,国VI,2024.08,185,380,8挡手自一体,5门5座SUV,2.0T 252马力 L4,4655*1900*1668,7.2,220,7.3,无,1710,2160,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69591,红旗HS3,红旗HS3 2023款 1.5T 两驱勇为版,14.58万,一汽红旗,紧凑型SUV,汽油,国VI,2023.07,124,258,7挡湿式双离合,5门5座SUV,1.5T 169马力 L4,4655*1900*1668,9.9,195,6.8,无,1660,2110,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
61560,红旗HS3,红旗HS3 2023款 1.5T 两驱善为版,15.98万,一汽红旗,紧凑型SUV,汽油,国VI,2023.07,124,258,7挡湿式双离合,5门5座SUV,1.5T 169马力 L4,4655*1900*1668,9.9,195,6.8,无,1660,2110,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69590,红旗HS3,红旗HS3 2023款 1.5T 两驱善为版HEV,18.88万,一汽红旗,紧凑型SUV,油电混合,国VI,2023.11,无,无,1挡DHT,5门5座SUV,1.5T 169马力 L4,4655*1900*1668,9.1,180,5.9,无,1785,2235,无,无,无,无,无,无,190,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63436,红旗HS3,红旗HS3 2023款 2.0T 两驱可为版,17.28万,一汽红旗,紧凑型SUV,汽油,国VI,2023.07,185,380,8挡手自一体,5门5座SUV,2.0T 252马力 L4,4655*1900*1668,7.2,220,7.3,无,1710,2160,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69592,红旗HS3,红旗HS3 2023款 2.0T 四驱有为版,19.58万,一汽红旗,紧凑型SUV,汽油,国VI,2023.07,185,380,8挡手自一体,5门5座SUV,2.0T 252马力 L4,4655*1900*1668,6.9,210,7.5,无,1790,2240,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68717,红旗H6,红旗H6 2024款 2.0T 致行版,17.98万,一汽红旗,中型车,汽油,国VI,2024.06,165,340,8挡手自一体,5门5座掀背车,2.0T 224马力 L4,4990*1880*1455,7.8,230,6.5,(标配)四年或10万公里,1628,2078,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68719,红旗H6,红旗H6 2024款 2.0T 致美版,19.28万,一汽红旗,中型车,汽油,国VI,2024.06,165,340,8挡手自一体,5门5座掀背车,2.0T 224马力 L4,4990*1880*1455,7.8,230,6.5,(标配)四年或10万公里,1628,2078,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68716,红旗H6,红旗H6 2024款 2.0T 致逸版,20.58万,一汽红旗,中型车,汽油,国VI,2024.06,185,380,8挡手自一体,5门5座掀背车,2.0T 252马力 L4,4990*1880*1455,6.8,230,6.55,(标配)四年或10万公里,1665,2115,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
53875,红旗H6,红旗H6 2024款 2.0T 致尚版,21.58万,一汽红旗,中型车,汽油,国VI,2024.06,185,380,8挡手自一体,5门5座掀背车,2.0T 252马力 L4,4990*1880*1455,6.8,230,6.8,(标配)四年或10万公里,1665,2115,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
61840,红旗H6,红旗H6 2024款 2.0T 致臻版,23.98万,一汽红旗,中型车,汽油,国VI,2024.06,185,380,8挡手自一体,5门5座掀背车,2.0T 252马力 L4,4990*1880*1455,6.8,230,6.8,(标配)四年或10万公里,1665,2115,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68718,红旗H6,红旗H6 2023款 2.0T 致美版,19.28万,一汽红旗,中型车,汽油,国VI,2023.04,165,340,8挡手自一体,5门5座掀背车,2.0T 224马力 L4,4990*1880*1455,7.8,230,6.50,(标配)四年或10万公里,1628,2078,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
61842,红旗H6,红旗H6 2023款 2.0T 致逸版,20.58万,一汽红旗,中型车,汽油,国VI,2023.04,185,380,8挡手自一体,5门5座掀背车,2.0T 252马力 L4,4990*1880*1455,6.8,230,6.55,(标配)四年或10万公里,1665,2115,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
61841,红旗H6,红旗H6 2023款 2.0T 致尚版,21.58万,一汽红旗,中型车,汽油,国VI,2023.04,185,380,8挡手自一体,5门5座掀背车,2.0T 252马力 L4,4990*1880*1455,6.8,230,6.80,(标配)四年或10万公里,1665,2115,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68715,红旗H6,红旗H6 2023款 2.0T 致臻版,23.98万,一汽红旗,中型车,汽油,国VI,2023.04,185,380,8挡手自一体,5门5座掀背车,2.0T 252马力 L4,4990*1880*1455,6.8,230,6.80,(标配)四年或10万公里,1665,2115,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63962,红旗HS7,红旗HS7 2024款 2.0T 自动两驱旗悦版 五座,25.58万,一汽红旗,中大型SUV,汽油+48V轻混系统,国VI,2024.08,185,380,8挡手自一体,5门5座SUV,2.0T 252马力 L4,4995*1960*1760,8.5,210,7.6,(标配)四年或10万公里,1920,2505,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
63959,红旗HS7,红旗HS7 2024款 2.0T 自动四驱旗享版 六座,28.58万,一汽红旗,中大型SUV,汽油+48V轻混系统,国VI,2024.08,185,380,8挡手自一体,5门6座SUV,2.0T 252马力 L4,4995*1960*1760,8.8,210,8.16,(标配)四年或10万公里,2080,2590,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
63854,红旗HS7,红旗HS7 2024款 2.0T 自动四驱旗享版 七座,28.58万,一汽红旗,中大型SUV,汽油+48V轻混系统,国VI,2024.08,185,380,8挡手自一体,5门7座SUV,2.0T 252马力 L4,4995*1960*1760,8.8,210,8.16,(标配)四年或10万公里,2080,2590,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
69699,红旗HS7,红旗HS7 2023款 2.0T 自动两驱旗悦版 五座,25.58万,一汽红旗,中大型SUV,汽油+48V轻混系统,国VI,2023.08,185,380,8挡手自一体,5门5座SUV,2.0T 252马力 L4,4995*1960*1760,8.5,230,7.6,(标配)四年或10万公里,1985,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63961,红旗HS7,红旗HS7 2023款 2.0T 自动两驱旗享版 六座,29.58万,一汽红旗,中大型SUV,汽油+48V轻混系统,国VI,2023.08,185,380,8挡手自一体,5门6座SUV,2.0T 252马力 L4,4995*1960*1760,8.5,230,7.5,(标配)四年或10万公里,1985,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
62742,红旗HS7,红旗HS7 2023款 2.0T 自动两驱旗享版 七座,29.58万,一汽红旗,中大型SUV,汽油+48V轻混系统,国VI,2023.08,185,380,8挡手自一体,5门7座SUV,2.0T 252马力 L4,4995*1960*1760,8.5,230,7.5,(标配)四年或10万公里,1985,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63960,红旗HS7,红旗HS7 2023款 2.0T 自动四驱旗畅版 六座,30.58万,一汽红旗,中大型SUV,汽油+48V轻混系统,国VI,2023.08,185,380,8挡手自一体,5门6座SUV,2.0T 252马力 L4,4995*1960*1760,8.8,230,8.18,(标配)四年或10万公里,2070,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63963,红旗HS7,红旗HS7 2023款 2.0T 自动四驱旗畅版 七座,30.58万,一汽红旗,中大型SUV,汽油+48V轻混系统,国VI,2023.08,185,380,8挡手自一体,5门7座SUV,2.0T 252马力 L4,4995*1960*1760,8.8,230,8.18,(标配)四年或10万公里,2070,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69697,红旗HS7,红旗HS7 2023款 2.0T 自动四驱旗领版 六座,33.58万,一汽红旗,中大型SUV,汽油+48V轻混系统,国VI,2023.08,185,380,8挡手自一体,5门6座SUV,2.0T 252马力 L4,4995*1960*1760,8.8,230,8.18,(标配)四年或10万公里,2080,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69698,红旗HS7,红旗HS7 2023款 2.0T 自动四驱旗领版 七座,33.58万,一汽红旗,中大型SUV,汽油+48V轻混系统,国VI,2023.08,185,380,8挡手自一体,5门7座SUV,2.0T 252马力 L4,4995*1960*1760,8.8,230,8.18,(标配)四年或10万公里,2080,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67736,红旗国雅,红旗国雅 2024款 3.0T V6版,140.00万,一汽红旗,大型车,油电混合,国VI,2024.11,无,无,8挡手自一体,4门5座三厢车,3.0T 381马力 V6,5353*1998*1511,4.8,250,8.2,(标配)四年或10万公里,2455,2905,无,无,无,无,无,无,218,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
67737,红旗国雅,红旗国雅 2024款 4.0T V8版,186.00万,一汽红旗,大型车,油电混合,国VI,2024.11,无,无,8挡手自一体,4门4座三厢车,4.0T 476马力 V8,5353*1998*1511,4.3,250,8.8,(标配)四年或10万公里,2595,2970,无,无,无,无,无,无,218,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
69707,红旗HS7 PHEV,红旗HS7 PHEV 2024款 2.0T PHEV 两驱旗享版 6座,29.08万,一汽红旗,中大型SUV,插电式混合动力,国VI,2025.04,无,无,1挡DHT,5门6座SUV,2.0T 163马力 L4,4995*1960*1760,8.8,180,1.41,(标配)四年或10万公里,2200,2785,无,95,0.42,无,20-80,无,228,5.98,无,110,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,5.3,无
72395,红旗HS7 PHEV,红旗HS7 PHEV 2024款 2.0T PHEV 两驱旗享版 7座,29.08万,一汽红旗,中大型SUV,插电式混合动力,国VI,2025.04,无,无,1挡DHT,5门7座SUV,2.0T 163马力 L4,4995*1960*1760,8.8,180,1.41,(标配)四年或10万公里,2200,2785,无,95,0.42,无,20-80,无,228,5.98,无,110,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,5.3,无
